Id,Price,Age_08_22,KM,Fuel_Type,HP,Color,Automatic,CC,Doors,Cylinders,Gears,Mfr_Guarantee,ABS,Airbag_1,Airbag_2,Airco,CD_Player,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Metallic_Rim
702,10250,61,95147,Petrol,110,Silver,0,1600,3,4,5,0,0,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
703,8950,68,95000,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
704,7999,65,95000,Petrol,110,Silver,0,1600,3,4,5,0,1,1,0,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
705,9900,66,94606,Petrol,110,Black,0,1600,3,4,5,0,1,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
706,8250,63,94504,Petrol,86,Red,0,1300,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
707,10500,65,93428,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
708,8450,65,93408,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
709,9900,68,93296,Petrol,110,Silver,0,1600,5,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
710,10500,62,93098,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
711,8500,67,92922,Diesel,72,Green,0,2000,4,4,5,0,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
712,9500,61,92498,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
713,9450,65,92226,Petrol,110,Red,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
714,9900,68,91505,Diesel,72,Red,0,2000,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
715,8250,64,91333,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
716,8750,65,91246,Petrol,86,Silver,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
717,9500,58,91000,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
718,8450,68,90727,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
719,8490,62,90000,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
720,8750,60,89576,Petrol,110,Red,0,1600,4,4,5,0,0,0,0,1,0,0,0,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
721,9750,64,89145,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,1,1,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
722,9950,63,89000,Petrol,110,White,0,1600,5,4,5,0,1,1,0,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
723,8500,68,88807,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
724,8450,63,88685,Petrol,110,Grey,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
725,7900,62,88667,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
726,8750,57,88480,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
727,7950,61,88127,Petrol,86,Red,0,1300,3,4,5,1,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
728,6900,62,88000,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
729,8150,65,87821,Petrol,86,Grey,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
730,10995,59,87654,Petrol,86,Green,1,1300,5,4,5,1,1,1,1,0,1,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
731,8900,59,86888,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
732,9500,59,86871,Petrol,86,Black,0,1300,5,4,5,0,0,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
733,8950,68,86714,Petrol,110,Silver,0,1600,4,4,5,1,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
734,11500,65,85889,Petrol,110,Red,0,1600,3,4,6,0,1,1,0,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
735,10450,62,85000,Petrol,110,Silver,0,1600,3,4,5,0,1,1,0,1,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
736,10500,60,85000,Petrol,86,Black,0,1300,3,4,5,1,1,1,1,1,1,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
737,9250,68,84976,Petrol,110,Silver,0,1600,4,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
738,10950,65,84558,Petrol,110,Silver,0,1600,5,4,5,0,1,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
739,10450,62,84549,Petrol,110,Silver,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
740,9250,68,84482,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
741,8750,62,83908,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
742,8750,67,83560,Petrol,86,Red,0,1300,3,4,5,1,1,1,1,0,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
743,9800,68,83000,Petrol,107,Grey,1,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
744,8250,64,82723,Petrol,86,Blue,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
745,10450,62,82421,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
746,9750,58,82254,Petrol,110,Red,0,1600,5,4,5,0,1,1,0,0,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
747,8950,61,82115,Petrol,110,Red,0,1600,3,4,5,0,0,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
748,7450,65,82000,Petrol,86,Blue,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
749,8450,68,81965,Petrol,86,Black,0,1300,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
750,8250,66,81250,Petrol,110,Grey,0,1600,3,4,5,0,0,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
751,10950,65,81192,Petrol,110,Black,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
752,8950,61,81170,Petrol,110,Silver,0,1600,4,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
753,8750,66,81083,Petrol,86,Red,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
754,10450,61,80714,Petrol,110,Black,0,1600,5,4,5,1,0,1,0,0,0,0,0,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
755,10950,57,80470,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
756,8450,65,80439,Petrol,110,Green,0,1600,4,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
757,9950,59,80430,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
758,9950,68,80426,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
759,8750,62,80265,Petrol,86,Red,0,1300,3,4,5,1,0,1,1,0,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
760,9950,65,80153,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
761,9500,68,80121,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
762,8250,65,80086,Petrol,110,Red,0,1600,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
763,10950,62,80000,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
764,7950,60,80000,Petrol,86,Green,0,1300,5,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
765,8250,65,80000,Petrol,86,Black,0,1300,2,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
766,9895,67,79858,Petrol,110,Green,0,1600,4,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
767,9130,67,79762,Petrol,86,Grey,0,1300,3,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
768,10950,59,79660,Petrol,86,Green,1,1300,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
769,10500,60,79150,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
770,8900,61,79000,Petrol,110,Green,0,1600,3,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
771,9500,57,78955,Petrol,86,Silver,0,1300,5,4,5,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
772,10950,59,78750,Diesel,90,Silver,0,1975,5,4,5,0,0,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
773,7950,68,78521,Petrol,86,Green,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
774,7950,64,78356,Petrol,86,Silver,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
775,7950,65,78076,Petrol,86,Grey,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
776,9500,61,78063,Petrol,107,Green,1,1600,5,4,5,1,1,1,1,0,0,0,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
777,10950,67,77821,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
778,9750,68,77695,Petrol,110,Grey,0,1600,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
779,9750,65,77500,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
780,9450,63,77457,Petrol,110,Black,0,1600,3,4,5,1,1,1,1,1,1,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
781,8950,68,77029,Petrol,86,Black,0,1300,3,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
782,8950,68,77008,Petrol,86,Violet,0,1300,3,4,5,1,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
783,8900,66,76791,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
784,9950,61,76700,Petrol,86,Red,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
785,8750,67,76569,Petrol,86,Black,0,1300,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
786,8950,59,76162,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
787,8990,65,76155,Petrol,110,Red,0,1600,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
788,8950,61,75609,Petrol,86,Silver,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
789,8950,62,75569,Diesel,72,Green,0,2000,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
790,9950,67,75429,Petrol,110,Black,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
791,9900,68,75000,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
792,8950,65,75000,Petrol,86,Black,0,1300,3,4,5,0,1,1,0,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
793,8950,62,75000,Petrol,110,Blue,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
794,9500,66,74963,Petrol,107,Blue,1,1600,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
795,7950,68,74889,Petrol,86,Black,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
796,7750,68,74875,Petrol,110,Red,0,1600,5,4,5,0,0,1,0,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
797,8950,63,74747,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
798,11950,60,74720,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,1,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
799,8950,62,74457,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
800,11950,60,74337,Petrol,86,Blue,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
801,8950,68,74308,Petrol,110,Red,0,1600,3,4,5,1,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
802,9950,64,74193,Petrol,110,Silver,0,1600,3,4,5,1,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
803,8250,65,74179,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
804,8995,67,73936,Petrol,86,Green,0,1300,5,4,5,0,1,1,1,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
805,9995,61,73894,Petrol,110,Black,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
806,9250,64,73500,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
807,10950,64,73376,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
808,8900,64,73300,Petrol,86,Blue,0,1300,3,4,5,0,0,1,0,0,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
809,9500,58,73172,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
810,9950,58,72928,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
811,7950,67,72880,Petrol,86,Black,0,1332,3,4,5,0,0,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
812,8250,63,72522,Petrol,110,Green,0,1600,3,4,5,0,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
813,9450,64,72000,Petrol,86,Green,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
814,7950,57,72000,Petrol,86,Red,0,1300,3,4,5,1,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
815,9500,59,71366,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
816,8950,65,71317,Petrol,110,Blue,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
817,10950,62,71000,Petrol,110,Black,0,1600,5,4,5,0,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
818,8950,60,70954,Petrol,110,Green,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
819,9450,63,70908,Petrol,86,Red,0,1300,5,4,5,1,1,1,1,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
820,8000,58,70560,Petrol,110,Blue,0,1600,3,4,5,0,0,1,0,0,0,1,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
821,9900,67,70552,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
822,8950,62,70500,Petrol,110,Blue,0,1600,5,4,5,1,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
823,10900,60,70453,Diesel,72,Red,0,2000,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
824,9450,59,70218,Petrol,110,Green,0,1600,3,4,5,1,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
825,8450,64,70116,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
826,9500,65,70068,Petrol,110,Green,0,1600,5,4,5,1,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
827,10500,67,70000,Petrol,107,Silver,1,1587,3,4,5,0,1,1,0,1,0,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
828,6950,68,70000,Petrol,86,Blue,0,1300,3,4,5,0,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
829,9750,68,69103,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
830,6950,58,69022,Petrol,86,Black,0,1300,5,4,5,1,1,1,1,0,1,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
831,9650,67,69000,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,0,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
832,9950,68,68865,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
833,9250,58,68723,Petrol,86,Red,0,1300,3,4,5,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
834,8950,63,68453,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
835,9900,63,68238,Petrol,86,Red,0,1300,5,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
836,10995,63,68153,Petrol,110,Black,0,1600,5,4,5,1,1,1,1,0,1,1,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
837,10500,65,68000,Petrol,110,Red,0,1600,5,4,5,0,1,0,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
838,8950,65,68000,Petrol,86,Black,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
839,9750,67,67762,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,0,0,1,1,1,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
840,10950,68,67146,Petrol,110,Silver,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
841,9750,67,67110,Petrol,86,Grey,0,1300,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
842,9950,59,67010,Petrol,110,Blue,0,1600,3,4,6,1,1,1,1,1,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
843,10500,65,67003,Petrol,110,Red,0,1600,4,4,5,1,1,1,1,1,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
844,10400,68,66785,Petrol,86,Blue,1,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
845,8800,68,66550,Petrol,86,Red,0,1332,3,4,5,0,0,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
846,10500,61,66259,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
847,9250,62,66082,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
848,7800,65,66000,Petrol,86,Green,0,1300,3,4,5,1,0,1,0,0,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
849,9950,61,66000,Petrol,110,Red,0,1600,3,4,5,0,1,1,1,1,0,0,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
850,10750,63,65896,Petrol,110,Red,0,1600,3,4,6,1,1,1,1,1,0,1,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
851,10950,67,65785,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
852,9950,65,65513,Petrol,110,Grey,1,1600,4,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
853,9950,59,65463,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
854,8100,68,65400,Petrol,86,Blue,0,1300,4,4,5,0,1,1,0,0,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
855,9250,60,65259,Petrol,110,Silver,0,1600,3,4,5,1,1,1,1,0,1,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
856,7800,64,65000,Petrol,110,Blue,0,1600,3,4,5,1,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
857,9000,68,65000,Petrol,110,Red,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
858,8950,57,65000,Petrol,110,Red,0,1600,4,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
859,8950,62,64966,Petrol,86,Grey,0,1300,3,4,5,0,1,1,0,1,0,0,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
860,9950,68,64950,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
861,8500,60,64914,Petrol,110,Grey,0,1600,5,4,5,0,0,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
862,7995,62,64797,Petrol,110,Green,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
863,8750,65,64772,Petrol,110,Grey,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
864,9750,63,64690,Petrol,86,Red,0,1300,3,4,5,1,0,0,0,1,1,1,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
865,10950,65,64630,Petrol,110,Silver,0,1600,5,4,5,0,0,0,0,1,0,0,0,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
866,9750,67,64613,Petrol,110,Red,0,1600,5,4,5,1,1,1,1,1,0,0,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
867,8200,60,64383,Petrol,86,Red,0,1300,3,4,5,1,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
868,8950,68,64000,Petrol,110,Red,0,1600,5,4,5,0,0,1,0,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
869,9500,66,63881,Petrol,86,Grey,0,1300,3,4,5,0,1,1,1,0,0,0,1,0,,1,0
,,,,,,,,,,,,,,,,,,,,,,,
870,10950,58,63870,Diesel,72,Grey,0,2000,5,4,5,0,1,1,1,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
871,9750,66,63328,Petrol,86,Red,1,1300,5,4,5,0,1,1,1,0,0,0,1,1,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
872,9950,65,63000,Petrol,86,Black,1,1300,5,4,5,1,1,1,1,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
873,10450,61,63000,Petrol,86,Green,1,1300,3,4,5,0,1,1,1,1,0,1,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
874,9850,65,62396,Petrol,110,White,0,1600,3,4,5,0,1,1,1,0,0,0,1,0,,1,1
,,,,,,,,,,,,,,,,,,,,,,,
875,9450,62,62377,Petrol,110,Grey,0,1600,5,4,5,0,1,1,1,1,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
876,10295,67,62316,Petrol,110,Grey,0,1600,3,4,5,1,1,1,1,0,0,1,1,1,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
877,9750,68,62292,Petrol,110,Black,0,1600,3,4,6,0,1,1,1,0,0,1,1,0,,0,1
,,,,,,,,,,,,,,,,,,,,,,,
878,8950,65,62225,Petrol,110,Green,0,1600,3,4,5,0,1,1,0,0,0,0,1,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,
